classification,priority,theme,reason,required_change,file,line,class,member,kind,symbol,text
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,20,ProjectFlatReportService,_db,type,tesisproject.backend.Data.AppDbContext,AppDbContext
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,26,ProjectFlatReportService,ProjectFlatReportService,type,tesisproject.backend.Data.AppDbContext,AppDbContext
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,49,ProjectFlatReportService,GetFlatReportAsync,type,System.Collections.Generic.List<tesisproject.shared.Entities.Catalogs.ProjectType>,var
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,50,ProjectFlatReportService,GetFlatReportAsync,type,System.Collections.Generic.List<tesisproject.shared.Entities.Catalogs.ProjectState>,var
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,51,ProjectFlatReportService,GetFlatReportAsync,type,System.Collections.Generic.List<tesisproject.shared.Entities.Core.Convocation>,var
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,52,ProjectFlatReportService,GetFlatReportAsync,type,System.Collections.Generic.List<tesisproject.shared.Entities.Core.Group>,var
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,53,ProjectFlatReportService,GetFlatReportAsync,type,System.Collections.Generic.List<tesisproject.shared.Entities.Catalogs.GroupType>,var
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,54,ProjectFlatReportService,GetFlatReportAsync,type,System.Collections.Generic.List<tesisproject.shared.Entities.Catalogs.FundingType>,var
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,55,ProjectFlatReportService,GetFlatReportAsync,type,System.Collections.Generic.List<tesisproject.shared.Entities.Catalogs.ProductType>,var
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,56,ProjectFlatReportService,GetFlatReportAsync,type,System.Collections.Generic.List<tesisproject.shared.Entities.Catalogs.ObjectiveType>,var
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,57,ProjectFlatReportService,GetFlatReportAsync,type,System.Collections.Generic.List<tesisproject.shared.Entities.Catalogs.Institution>,var
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,58,ProjectFlatReportService,GetFlatReportAsync,type,System.Collections.Generic.List<tesisproject.shared.Entities.Catalogs.ProductAttribute>,var
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,59,ProjectFlatReportService,GetFlatReportAsync,type,System.Collections.Generic.List<tesisproject.shared.Entities.Core.Products.ProductAttributeDefinition>,var
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,64,ProjectFlatReportService,GetFlatReportAsync,type,System.Linq.IQueryable<tesisproject.shared.Entities.Core.Project>,var
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,68,ProjectFlatReportService,GetFlatReportAsync,property,tesisproject.shared.Entities.Core.Project.ProjectId,ProjectId
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,75,ProjectFlatReportService,GetFlatReportAsync,type,System.Collections.Generic.List<tesisproject.shared.Entities.Core.Project>,var
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,77,ProjectFlatReportService,GetFlatReportAsync,type,System.Collections.Generic.List<tesisproject.shared.Entities.Core.Budget>,var
MANUAL,P1,Product.ProjectId nullable,El contrato Product legacy exige proyecto y está conectado a autores y DTO no nullable.,"Migrar contrato Product con autores; definir proyección para productos sin proyecto, manteniendo filtros/asignaciones válidos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,78,ProjectFlatReportService,GetFlatReportAsync,type,System.Collections.Generic.List<tesisproject.shared.Entities.Core.Products.Product>,var
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,79,ProjectFlatReportService,GetFlatReportAsync,type,System.Collections.Generic.List<tesisproject.shared.Entities.Core.Products.ProductValue>,var
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,80,ProjectFlatReportService,GetFlatReportAsync,type,System.Collections.Generic.List<tesisproject.shared.Entities.Core.ProjectObjective>,var
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,81,ProjectFlatReportService,GetFlatReportAsync,type,System.Collections.Generic.List<tesisproject.shared.Entities.Core.ProjectResearchCategory>,var
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,82,ProjectFlatReportService,GetFlatReportAsync,type,System.Collections.Generic.List<tesisproject.shared.Entities.Core.ExternalResearcher>,var
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,83,ProjectFlatReportService,GetFlatReportAsync,type,System.Collections.Generic.List<tesisproject.shared.Entities.Core.ExternalResearcherProject>,var
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,87,ProjectFlatReportService,GetFlatReportAsync,type,System.Collections.Generic.List<tesisproject.shared.Entities.Core.GroupMember>,var
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,88,ProjectFlatReportService,GetFlatReportAsync,type,System.Collections.Generic.List<tesisproject.shared.Entities.Catalogs.MemberRoleType>,var
MANUAL,P1,Identity/AppUser,AppUser mantiene vínculos de negocio y un contrato de repositorio legacy.,Preservar IdLocal → Identity y IdUser → persona; migrar repositorio y consumidores juntos. ArticleUserContext ya resuelve GetByLocalIdAsync: conservar esa resolución.,tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,91,ProjectFlatReportService,GetFlatReportAsync,type,System.Collections.Generic.List<tesisproject.shared.Entities.Auth.AppUser>,var
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,96,ProjectFlatReportService,GetFlatReportAsync,type,"System.Collections.Generic.Dictionary<int, tesisproject.shared.Entities.Catalogs.ProjectType>",var
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,97,ProjectFlatReportService,GetFlatReportAsync,type,"System.Collections.Generic.Dictionary<int, tesisproject.shared.Entities.Catalogs.ProjectState>",var
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,98,ProjectFlatReportService,GetFlatReportAsync,type,"System.Collections.Generic.Dictionary<int, tesisproject.shared.Entities.Core.Convocation>",var
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,99,ProjectFlatReportService,GetFlatReportAsync,type,"System.Collections.Generic.Dictionary<int, tesisproject.shared.Entities.Core.Group>",var
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,100,ProjectFlatReportService,GetFlatReportAsync,type,"System.Collections.Generic.Dictionary<int, tesisproject.shared.Entities.Catalogs.GroupType>",var
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,101,ProjectFlatReportService,GetFlatReportAsync,type,"System.Collections.Generic.Dictionary<int, tesisproject.shared.Entities.Catalogs.FundingType>",var
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,102,ProjectFlatReportService,GetFlatReportAsync,type,"System.Collections.Generic.Dictionary<int, tesisproject.shared.Entities.Catalogs.ProductType>",var
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,103,ProjectFlatReportService,GetFlatReportAsync,type,"System.Collections.Generic.Dictionary<int, tesisproject.shared.Entities.Catalogs.ObjectiveType>",var
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,104,ProjectFlatReportService,GetFlatReportAsync,type,"System.Collections.Generic.Dictionary<int, tesisproject.shared.Entities.Catalogs.Institution>",var
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,106,ProjectFlatReportService,GetFlatReportAsync,type,"System.Collections.Generic.Dictionary<int, tesisproject.shared.Entities.Catalogs.ProductAttribute>",var
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,107,ProjectFlatReportService,GetFlatReportAsync,type,"System.Collections.Generic.Dictionary<int, tesisproject.shared.Entities.Core.Products.ProductAttributeDefinition>",var
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,110,ProjectFlatReportService,GetFlatReportAsync,type,"System.Collections.Generic.Dictionary<int, tesisproject.shared.Entities.Catalogs.MemberRoleType>",var
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,121,ProjectFlatReportService,GetFlatReportAsync,property,tesisproject.shared.Entities.Core.GroupMember.UserId,UserId
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,126,ProjectFlatReportService,GetFlatReportAsync,type,"System.Collections.Generic.Dictionary<int, System.Collections.Generic.List<tesisproject.shared.Entities.Core.GroupMember>>",var
MANUAL,P1,Identity/AppUser,AppUser mantiene vínculos de negocio y un contrato de repositorio legacy.,Preservar IdLocal → Identity y IdUser → persona; migrar repositorio y consumidores juntos. ArticleUserContext ya resuelve GetByLocalIdAsync: conservar esa resolución.,tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,131,ProjectFlatReportService,GetFlatReportAsync,type,"System.Collections.Generic.Dictionary<int, tesisproject.shared.Entities.Auth.AppUser>",var
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,136,ProjectFlatReportService,GetFlatReportAsync,type,"System.Collections.Generic.Dictionary<int, System.Collections.Generic.List<tesisproject.shared.Entities.Core.Budget>>",var
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,137,ProjectFlatReportService,GetFlatReportAsync,property,tesisproject.shared.Entities.Core.Budget.ProjectId,ProjectId
MANUAL,P1,Product.ProjectId nullable,El contrato Product legacy exige proyecto y está conectado a autores y DTO no nullable.,"Migrar contrato Product con autores; definir proyección para productos sin proyecto, manteniendo filtros/asignaciones válidos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,140,ProjectFlatReportService,GetFlatReportAsync,type,"System.Collections.Generic.Dictionary<int, System.Collections.Generic.List<tesisproject.shared.Entities.Core.Products.Product>>",var
MANUAL,P1,Product.ProjectId nullable,El contrato Product legacy exige proyecto y está conectado a autores y DTO no nullable.,"Migrar contrato Product con autores; definir proyección para productos sin proyecto, manteniendo filtros/asignaciones válidos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,141,ProjectFlatReportService,GetFlatReportAsync,property,tesisproject.shared.Entities.Core.Products.Product.ProjectId,ProjectId
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,144,ProjectFlatReportService,GetFlatReportAsync,type,"System.Collections.Generic.Dictionary<int, System.Collections.Generic.List<tesisproject.shared.Entities.Core.Products.ProductValue>>",var
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,148,ProjectFlatReportService,GetFlatReportAsync,type,"System.Collections.Generic.Dictionary<int, System.Collections.Generic.List<tesisproject.shared.Entities.Core.ProjectObjective>>",var
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,149,ProjectFlatReportService,GetFlatReportAsync,property,tesisproject.shared.Entities.Core.ProjectObjective.ProjectId,ProjectId
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,152,ProjectFlatReportService,GetFlatReportAsync,type,"System.Collections.Generic.Dictionary<int, System.Collections.Generic.List<tesisproject.shared.Entities.Core.ProjectResearchCategory>>",var
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,153,ProjectFlatReportService,GetFlatReportAsync,property,tesisproject.shared.Entities.Core.ProjectResearchCategory.ProjectId,ProjectId
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,156,ProjectFlatReportService,GetFlatReportAsync,type,"System.Collections.Generic.Dictionary<int, System.Collections.Generic.List<tesisproject.shared.Entities.Core.ExternalResearcherProject>>",var
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,157,ProjectFlatReportService,GetFlatReportAsync,property,tesisproject.shared.Entities.Core.ExternalResearcherProject.ProjectId,ProjectId
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,164,ProjectFlatReportService,GetFlatReportAsync,type,"System.Collections.Generic.Dictionary<int, tesisproject.shared.Entities.External.ExternalUserProfileModel>",var
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,172,ProjectFlatReportService,GetFlatReportAsync,type,tesisproject.shared.Entities.Core.Group,var
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,173,ProjectFlatReportService,GetFlatReportAsync,type,tesisproject.shared.Entities.Catalogs.GroupType,var
MANUAL,P1,Faculties,El contrato comparte IDs de facultad de origen externo o navegaciones legacy; no acredita identidad local.,"Resolver ExternalFacultyId a FacultyId local y revisar scopes, filtros y DTO; Code/Acronym en Articles requiere mapeo explícito.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,176,ProjectFlatReportService,GetFlatReportAsync,property,tesisproject.shared.Entities.Core.Project.FacultyId,FacultyId
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Services/Implementations/ProjectFlatReportService.cs,182,ProjectFlatReportService,GetFlatReportAsync,type,System.Collections.Generic.List<tesisproject.shared.Entities.Core.GroupMember>,var
